date,ABEV3.SA,ALOS3.SA,ASAI3.SA,AURE3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRKM5.SA,CEAB3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,EMBJ3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MOTV3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2022-12-05,12.866514,13.583442,19.633852,10.519527,37.607166,71.696175,10.772605,13.845292,9.513885,10.905758,22.058285,10.857879,22.202372,19.205263,34.042423,26.790001,2.108258,5.325171,2.587771,1.802159,27.151396,6.062445,16.147476,10.757393,11.039262,7.684625,6.056372,11.121781,3.386412,23.136078,13.413692,12.08,32.065914,24.105742,13.249204,20.835569,7.929072,74.849998,37.417465,16.665022,16.745712,5.458374,17.152212,14.567278,15.827484,5.877266,26.386784,10.216909,8.05,18.907557,,16.815853,14.066981,1.255961,35.962238,19.604448,20.98242,17.74967,25.180412,20.455755,49.076397,21.794258,10.355805,14.390305,13.692341,46.933578,25.640585,9.126801,26.208359,11.781051,6.998164,64.393295,10.654044,11.641826,19.687094,15.181748,34.33556,9.551934
2022-12-06,12.890608,13.797418,19.229229,10.47253,37.825813,70.982109,10.799205,13.986893,9.652719,11.163666,22.189957,10.573833,22.102358,19.469252,32.833534,26.59,2.190755,5.407544,2.594581,1.853164,27.694258,5.977298,16.062836,10.916503,11.168421,7.619866,5.929576,11.228014,3.45962,23.335428,13.502852,12.02,32.236897,24.123953,12.825784,21.107485,8.125218,75.449997,36.517719,16.619642,16.871454,5.496544,17.548122,14.964699,16.627699,5.975221,26.729467,10.633736,8.15,18.890289,,16.787088,14.077958,1.250814,34.58445,19.587559,21.491575,17.730787,24.964607,19.604847,48.867298,22.13829,9.890729,14.526186,13.510983,47.639679,25.847483,9.162314,26.6329,11.737481,7.23789,65.329002,10.645479,11.708904,19.870146,15.162038,34.436008,9.525229
2022-12-07,12.85045,13.781569,19.364105,10.652687,38.411785,71.313637,10.861267,13.955422,9.60157,11.038394,21.940477,10.766251,21.738686,18.868679,32.175896,26.07,2.209088,5.485072,2.560531,1.870166,28.160774,6.113533,15.611422,11.103289,10.955688,7.677427,5.899742,11.326076,3.495041,23.435097,13.413692,12.0,33.091778,24.233238,12.902768,21.059898,8.143051,76.799995,37.028152,16.410873,16.975004,5.477459,17.420622,14.935797,16.958563,6.065641,25.187382,10.624474,8.26,19.080229,,16.533957,13.918735,1.250814,32.617607,19.410263,21.259327,17.655258,24.697004,19.14196,48.623348,22.282307,10.046339,14.628927,13.102934,47.416233,26.172604,9.119698,26.010241,11.693912,7.24711,63.004574,10.362857,11.619467,20.382689,15.122627,34.025082,9.560837
2022-12-08,12.609504,13.274368,18.631927,11.263649,37.607166,69.825989,10.409085,13.778421,9.426201,10.721539,21.808805,10.637972,20.856771,19.099667,32.20491,24.84,2.117424,5.325171,2.519672,1.802159,27.371933,5.985813,15.507972,10.750474,10.697371,7.699017,5.937035,10.803082,3.421835,22.977772,13.126397,12.02,32.400097,24.023781,12.279187,21.025909,8.065781,74.699997,36.794567,16.075031,16.634766,5.324777,16.809963,14.682889,16.258369,5.741637,24.330669,10.328063,8.13,18.449976,,16.177279,13.605768,1.214782,33.116806,19.140091,21.021729,16.569504,23.95463,18.958158,46.758923,21.754251,9.847019,14.244478,12.404716,47.460922,25.950933,8.856903,25.510227,11.179797,6.979723,63.776917,9.763351,11.216996,19.860994,14.633912,33.970295,9.471817
2022-12-09,12.456905,13.187196,18.574125,11.177487,37.318554,67.624268,10.409085,13.758759,9.360435,10.53732,21.982056,10.601321,20.838591,19.84544,31.692341,25.08,2.126591,5.368781,2.771639,1.785157,27.321039,5.900666,15.649038,10.660541,11.251994,7.785358,5.974328,10.705021,3.376966,22.461813,12.987702,12.19,32.532215,24.023781,12.086723,21.392992,8.208431,70.949997,36.734009,16.292875,16.553402,5.315345,16.649956,15.253731,15.958286,5.696427,23.987984,9.985338,8.07,18.544945,,16.142757,13.567333,1.189046,33.596039,19.241402,21.075455,16.654476,22.797899,18.896894,46.009659,21.730251,9.750858,14.648813,12.241496,49.150211,25.751417,8.92793,25.246065,11.022947,7.210229,65.900826,9.694836,11.127558,19.330147,14.81915,33.878963,8.919888
2022-12-12,12.240054,12.862269,18.256208,11.005165,36.723839,66.128128,10.15196,13.290694,9.185066,10.419421,21.656343,10.867042,19.802111,19.192064,32.233925,24.959999,2.126591,5.131353,2.61501,1.70015,26.837559,5.81552,15.442141,10.280054,10.910102,7.547913,5.854991,10.255572,3.232914,22.397322,13.215557,11.92,32.43895,24.069313,11.932752,21.250237,8.113331,67.799995,35.868862,15.947956,16.49423,5.276309,16.492559,15.362118,15.750533,5.786847,23.987984,9.809344,7.69,17.966494,,15.705536,13.128082,1.158161,34.58445,18.692616,20.439785,16.456209,21.839714,19.264484,44.885777,21.458223,9.518319,14.430075,12.196157,49.060829,25.330238,8.949238,24.604538,10.752821,7.108807,63.932854,9.506422,10.881606,18.451502,14.783676,32.938385,8.706237
2022-12-13,12.27218,12.505644,17.94792,11.083493,36.680107,64.308945,10.098764,12.66103,8.914702,10.109932,21.490023,10.857879,18.95657,19.185465,32.524059,25.33,1.998262,5.024753,2.587771,1.674648,25.802734,5.721858,14.981321,10.425331,10.54542,7.447178,5.59394,9.92053,3.223468,21.857904,13.255183,11.52,32.415642,23.759682,11.51703,21.046307,7.994454,65.849998,35.557411,15.376117,16.080029,5.100648,15.86981,14.762375,15.327338,5.508054,23.987984,9.522197,7.53,17.370781,,15.492676,12.804135,1.158161,34.834049,17.85676,19.732494,15.597052,20.976484,19.387014,43.091042,20.834158,9.441389,13.989284,11.797175,45.905704,25.241568,8.913725,24.538498,10.595973,6.869081,64.202629,9.377955,10.650558,17.874893,14.65362,32.682701,8.608315
2022-12-14,12.151707,12.68792,18.371813,10.997333,36.575157,63.331348,10.44455,12.347088,9.126606,10.323628,21.836527,11.050298,19.547541,19.449453,32.398331,25.200001,1.97993,5.121661,2.64906,1.759656,25.667019,5.696314,14.953108,10.536017,10.910102,7.749383,5.608856,10.214714,3.287228,21.752371,13.760427,11.5,32.648792,23.859856,11.917356,21.155071,8.083613,68.099998,36.067841,15.702882,16.146597,5.198236,15.938242,14.877991,15.735146,5.395029,22.53157,9.587037,7.6,17.52618,,13.973899,11.788369,1.163309,36.121983,17.611921,19.911556,15.965262,21.986462,19.516356,43.753181,20.75415,9.623224,14.87418,11.878783,46.924644,24.702154,8.991853,24.698877,10.787676,7.24711,64.746582,9.489292,10.710182,17.765062,14.732441,33.84243,8.732944
2022-12-15,12.047297,12.711697,18.419983,11.052162,36.050407,63.985905,10.222891,12.696794,9.009697,10.198358,22.32163,11.32518,19.856665,19.50885,31.789051,23.99,1.906599,5.15558,2.62863,1.751155,25.90452,5.628197,14.877872,10.577525,10.659382,8.022805,5.571564,10.345463,3.44545,21.611652,13.393878,11.31,32.042603,23.659508,12.117516,20.556854,7.828026,69.449997,36.422546,16.165798,16.050442,5.198236,16.027206,14.784052,15.342728,5.756707,22.274557,9.53146,7.82,17.888794,,14.33058,12.101336,1.163309,35.712639,17.806107,19.777262,16.182409,22.357653,19.543581,43.840305,20.69014,9.673928,15.000117,11.788106,46.272167,24.982944,8.913725,24.661142,10.447838,6.942842,64.955223,9.831865,10.72509,17.874893,14.64573,33.86071,8.795258
2022-12-16,11.926824,12.608666,18.024994,11.247984,35.805523,62.863796,10.072164,12.955101,9.060843,10.183621,22.404789,11.32518,19.05658,19.198666,31.769709,22.559999,1.787436,5.305789,2.61501,1.674648,25.531305,5.398301,14.765018,10.439168,10.568213,7.677427,5.765487,9.887844,3.388774,21.682014,13.423599,11.15,32.306839,23.887177,11.99434,20.50927,7.851802,68.849998,36.777256,15.303501,16.065233,5.237272,16.205139,14.581729,14.958008,5.832057,20.304115,9.383253,7.49,17.474382,,14.370852,12.106828,1.183898,35.293312,17.831436,19.607145,16.191854,21.520321,19.18961,43.300137,20.75415,9.402925,15.238742,11.017344,45.968273,24.458307,8.721953,23.991312,10.273563,6.776878,63.84494,9.84043,10.620744,17.710148,14.527499,34.198589,8.554901
2022-12-19,12.232021,12.719621,18.83424,11.373309,36.426483,66.234489,10.719407,13.094191,9.243521,10.463632,22.418646,11.261041,20.181822,18.980869,30.802591,22.469999,1.924931,5.194343,2.61501,1.742654,26.693361,5.611168,15.225839,10.577525,10.355481,8.253057,5.780405,10.435352,3.5278,21.740644,13.453319,11.51,33.247208,24.178596,12.163708,20.223755,7.780475,68.849998,37.503979,15.839034,16.124405,5.406426,16.691017,14.191534,15.681285,5.922476,22.360229,9.753767,7.65,18.113264,,14.69877,12.288016,1.19934,35.722622,18.050953,20.511406,16.635597,22.616623,18.699488,45.051311,21.314205,9.57252,14.754868,11.561414,45.222546,24.569139,8.807184,25.132856,10.587259,6.361967,63.613945,9.951768,11.030667,18.305063,14.531437,34.861008,8.866475
2022-12-20,12.27624,13.21097,19.267765,11.279315,37.117397,68.870811,11.189323,13.431975,9.543116,10.83944,22.633478,11.49011,20.815086,19.205263,31.634312,23.440001,2.062427,5.35909,2.69673,1.802159,27.142916,5.79849,15.714869,10.750474,10.758152,8.641605,5.966869,10.623303,3.629588,22.192104,13.859492,11.8,33.775684,24.369837,11.790675,20.699606,7.982566,73.5,37.988464,16.174877,16.331511,5.458475,16.868938,14.321597,16.343008,5.828334,24.159327,9.874185,7.8,18.346375,,15.05545,12.666869,1.245667,35.802494,18.658844,21.209743,17.305927,23.785736,19.434668,47.046432,21.938267,9.831285,15.07303,12.196157,44.953968,24.798212,8.842698,25.774385,10.874813,6.500271,63.897087,10.337162,11.202092,19.513195,14.878271,35.144501,9.008908
2022-12-21,12.13251,13.179269,19.441174,11.584798,37.257336,67.376617,11.136125,13.559145,9.60157,10.927864,23.18788,11.224389,21.29233,19.442854,32.195236,23.57,1.970763,5.349399,2.683109,1.81066,26.947826,5.730373,15.808914,10.605197,10.818932,8.74234,6.056372,10.566102,3.711514,22.092432,13.928842,11.88,33.441498,24.378946,11.853433,20.686012,7.946903,76.799995,38.239349,16.655951,16.642164,5.46498,16.937372,14.120909,16.058311,5.939107,22.360229,9.790818,7.56,18.493147,,15.452406,12.941401,1.302288,35.572865,18.9459,21.308228,17.494755,24.850773,20.060932,46.305885,22.010279,9.703651,15.119431,12.069207,44.833572,24.953384,8.807184,26.802719,10.848673,6.481831,64.26223,10.422806,11.552388,19.128788,14.890094,35.117069,8.884278
2022-12-22,12.191693,13.155495,19.383373,11.631794,37.248589,66.097092,10.92333,13.682337,9.630797,10.964709,23.555174,11.306854,21.163841,19.343857,32.01149,23.1,1.906599,5.40415,2.723969,1.802159,27.304075,5.747402,15.696062,10.778145,10.811334,8.763927,6.108582,10.598788,3.733858,22.356276,13.89912,11.69,33.674648,24.488228,12.088774,20.298534,7.81614,76.349998,38.654621,16.247494,17.100746,5.491004,16.971588,14.200523,15.889036,6.339592,22.274557,10.013128,7.6,18.570845,,15.630746,13.172008,1.364056,35.203457,19.266733,21.102304,17.523079,24.426489,19.706955,46.580322,22.114286,9.937938,15.268571,11.942259,44.583519,25.618412,8.856194,26.35931,10.979381,6.454169,63.897087,10.534143,11.758943,19.165401,14.976801,35.610897,8.919888
2022-12-23,12.360787,13.852895,19.287033,11.788451,37.773335,69.428993,11.859863,14.020123,9.762328,11.156296,23.277973,11.563412,22.485432,19.409855,34.680721,23.75,1.989096,5.473119,2.744399,1.844663,27.736668,5.81552,16.26033,10.854242,10.568213,8.74234,6.250296,11.007376,3.815784,22.477316,13.978374,11.9,34.358559,24.561081,12.379031,19.509972,7.530835,79.199997,39.050617,17.137016,17.492762,5.582087,17.23848,13.939962,16.986851,6.740077,22.959927,10.28175,7.79,19.762283,,16.430403,13.792448,1.43612,35.43309,19.32583,21.379852,18.080114,25.28371,20.646355,49.126663,22.562334,10.159985,15.056458,12.849036,43.379559,25.721867,8.870616,26.746111,11.18851,6.380408,64.321838,10.833896,12.041831,19.604723,15.158103,35.208519,8.946593
2022-12-26,12.27624,13.551744,19.200327,11.576963,37.484726,67.462486,11.922051,14.000251,9.535808,10.891022,23.042353,11.270204,21.925592,19.436253,34.922504,23.290001,1.998262,5.399224,2.744399,1.836162,27.490685,5.738887,15.771297,10.778145,10.742955,8.75673,6.190627,10.819426,3.808336,22.282581,13.889215,11.4,33.775684,23.960035,12.151533,19.156488,7.477341,77.699997,38.414726,16.81933,17.500156,5.510521,16.896318,13.845871,16.078505,6.757119,22.788584,9.976076,7.51,19.252899,,16.378628,13.693616,1.389793,35.383167,19.005003,21.263462,17.466431,25.837873,20.918644,47.783253,22.306307,10.051583,15.295082,12.404716,42.768318,25.588858,8.740804,25.519655,10.761536,6.417288,64.910515,10.662609,11.651905,19.421671,14.803383,34.925026,9.071221
2022-12-27,12.27624,13.076243,18.593391,11.529967,36.496445,65.753593,11.504511,13.535299,9.594266,10.83944,23.0077,11.425971,21.41164,19.901464,34.816116,23.93,1.970763,5.394298,2.778448,1.751155,27.567024,5.679286,15.902961,10.49451,10.986078,8.74234,6.07129,10.427181,3.753718,22.16456,13.829774,11.4,33.54253,24.014671,12.316274,20.108196,7.822082,75.150002,38.597649,16.383644,17.517511,5.451969,16.80051,14.048532,15.822306,6.774161,21.589186,9.772293,7.09,18.595709,,16.487934,13.786959,1.439778,35.522945,19.300503,21.164976,17.041569,26.028372,21.068405,46.000816,22.378315,9.874996,15.32439,11.924124,43.990799,25.322847,8.820135,25.246065,10.700538,6.47261,66.460434,10.522962,11.506639,19.064722,14.744266,34.76041,8.813062
2022-12-28,12.301604,13.630993,18.718634,11.584798,37.178619,67.565544,11.904283,13.77771,9.886549,11.171034,23.305691,11.65504,22.476255,19.934658,35.812244,24.01,2.144923,5.622975,2.798878,1.836162,27.643364,5.892152,16.26033,10.750474,11.236798,8.907833,6.153334,10.917486,3.885298,22.323889,14.067534,11.97,34.560619,24.843393,12.59084,20.019821,7.750757,78.299995,39.076748,17.073483,17.540739,5.56257,17.142675,14.352513,16.17943,7.114999,23.045599,10.022389,7.5,19.348286,,16.395887,13.61675,1.521276,37.190266,19.798637,21.299276,17.438105,26.175566,22.497927,47.669109,22.722353,10.025358,15.558144,12.413782,44.574261,25.707083,8.848982,26.321571,11.066518,6.601693,66.311409,10.969071,11.865983,19.824381,14.925565,35.391418,9.284873
2022-12-29,12.27624,13.480417,18.793013,11.5378,36.837532,67.196281,11.735494,13.801556,9.842707,11.163666,23.36113,11.874946,21.962301,19.72887,36.508568,23.76,2.099092,5.607874,2.789302,1.802159,28.160774,5.849578,16.100456,10.854242,11.4636,9.109302,6.22792,10.680506,3.882814,22.353395,14.17651,11.93,34.335239,24.606615,12.120154,19.965433,7.70915,76.199997,39.37291,16.773943,17.811794,5.536546,17.108459,14.446607,15.89994,7.413233,23.473953,10.022389,7.6,19.164516,,16.131254,13.452029,1.537575,37.15033,19.545349,21.236603,17.570286,25.612741,22.552385,46.712044,22.562334,9.993886,15.665006,12.323105,44.676132,25.56669,8.942736,26.057411,10.988093,6.601693,66.229439,11.056543,11.888918,20.529127,15.114746,35.217659,9.053418
2023-01-02,11.997234,12.901895,18.329702,11.341978,35.499416,63.649685,10.935614,13.217382,9.638106,10.868918,23.139374,11.636713,20.539755,19.7687,35.212635,23.219999,2.016595,5.492092,2.761956,1.742654,27.304075,5.67077,15.291669,10.577525,11.59754,8.512089,6.056372,10.500728,3.790958,22.022936,14.166602,11.2,33.177265,23.85075,11.853433,20.026617,7.7567,69.599998,38.092419,16.020569,17.641417,5.438956,16.771286,14.511748,15.007122,7.12352,22.188885,9.53146,7.34,18.123156,,15.05545,12.584511,1.466944,36.70105,19.114761,20.824768,16.673359,23.448042,22.286901,44.99984,22.106287,9.345228,15.341088,11.543276,45.361458,25.359789,8.639838,24.612417,10.412983,6.481831,66.616928,10.155576,11.239043,19.000654,14.738455,34.842724,8.715138
2023-01-03,11.980326,12.347141,17.962917,11.138325,34.834736,61.666,10.569603,12.970997,9.182459,10.329548,22.418646,11.306854,19.557739,19.622656,33.539528,22.459999,1.943264,5.361209,2.727774,1.657647,26.964792,5.619681,14.66157,10.425331,11.4636,8.346595,6.033997,10.034935,3.65938,21.8223,14.434083,11.03,32.70319,23.267912,11.414126,20.067404,7.679431,67.650002,36.446079,15.167351,17.215483,5.302331,16.422029,14.649263,14.649994,6.978664,21.760527,9.318414,7.17,17.545593,,14.842591,12.266055,1.499543,34.244995,18.751715,20.43083,16.295708,22.287764,21.122862,43.893505,22.010279,9.256059,15.087294,11.117091,46.167183,25.093781,8.430693,23.766336,10.24742,6.408068,66.497688,9.578256,10.902635,18.44235,14.442796,33.973942,8.16321
2023-01-04,12.047962,12.466019,18.416574,11.357644,35.770538,63.082928,10.649946,13.137906,9.262943,10.359057,22.529528,11.737505,20.181822,19.808527,33.742619,22.41,2.062427,5.426651,2.720937,1.725652,27.278629,5.687799,14.765018,10.321563,11.550267,8.375377,6.078747,10.427181,3.587384,21.834099,14.830353,11.45,32.283524,23.313448,11.649469,19.972237,7.744813,68.699997,36.568024,15.212735,17.230972,5.347875,16.469975,14.707166,14.743156,7.114999,21.846199,9.438829,7.41,17.843128,,15.089972,12.655888,1.515842,34.035332,18.810816,20.323393,16.54118,22.634113,21.184128,44.411549,22.458324,9.327744,14.810125,11.334718,46.259796,25.064226,8.582142,24.460316,10.491407,6.537152,66.616928,9.814431,11.223752,18.533875,14.758709,34.20256,8.270035
2023-01-05,12.081781,12.870193,18.320051,11.412474,35.840511,63.838608,10.980247,13.737971,9.562928,10.809133,22.578041,11.984899,21.002043,20.299763,36.025009,23.09,2.117424,5.476991,2.768793,1.742654,27.312559,5.747402,15.065963,10.5291,12.314507,8.526479,6.041455,10.705021,3.651931,21.692471,14.661939,11.71,32.252438,23.386301,11.861278,20.461683,7.875577,71.549995,37.038414,15.684728,17.122549,5.425945,16.983578,14.815733,14.518014,7.217251,22.788584,9.568511,7.48,18.315678,,15.578972,13.111609,1.58104,34.913921,18.996555,20.959061,16.654476,23.941593,21.1569,44.780338,22.818363,9.560281,14.943701,11.389126,46.54689,25.167677,8.502812,25.572577,10.630828,6.924402,67.734657,10.059357,11.277271,18.716927,15.15562,34.275723,8.37686
2023-01-06,12.107146,13.242667,18.377966,11.420306,35.857998,65.092384,11.239131,13.92872,9.819015,11.111639,23.236389,12.158992,21.122156,20.372782,36.643963,23.23,2.15409,5.476991,2.939706,1.776657,27.024168,5.662255,15.592613,10.549854,12.818748,8.706365,6.01162,11.203499,3.728893,21.757383,14.414271,12.38,32.08923,23.313448,12.229981,20.618034,7.935016,70.799995,37.569778,16.2838,16.913458,5.517028,17.278057,14.707166,15.053703,7.200209,23.645298,9.679664,7.55,18.805731,,15.48117,13.034742,1.54844,35.123585,19.249846,21.388803,16.805538,24.192701,21.531294,45.632042,23.410423,9.603991,14.860217,11.579548,46.250538,26.135662,8.610988,25.990866,10.752821,6.998164,68.807686,10.435488,11.353725,19.266077,15.479632,34.778694,8.679531
2023-01-09,12.174784,13.567594,18.561357,11.232318,36.120377,64.431145,11.087373,13.793607,9.842145,11.252415,23.347271,12.232293,20.918879,20.625034,37.117851,23.389999,2.163256,5.617942,2.91236,1.793658,27.270149,5.611168,15.517377,10.653625,12.8739,8.598433,6.056372,11.097265,3.637036,22.294384,14.671844,12.04,32.112549,23.632187,11.853433,21.039505,8.119276,63.0,37.430401,16.311029,17.029621,5.556063,17.401323,14.772307,15.092525,7.106479,24.244997,9.661139,7.55,18.569452,,15.584723,13.10612,1.54844,35.952251,19.427149,21.182886,16.730007,23.75976,21.803587,45.579365,23.386421,9.621474,14.736661,11.851581,46.87104,26.416454,8.618201,26.485209,10.717967,7.025824,68.882202,10.592939,11.254333,19.293535,15.431032,34.678108,8.581608
2023-01-10,12.29315,13.995543,18.571011,11.114825,35.770538,66.182961,11.480162,14.028071,10.047825,11.59014,23.700705,12.323921,22.046135,21.049881,37.79483,23.049999,2.346583,5.648147,3.103783,1.878666,26.92238,5.67077,16.034622,10.764312,13.488443,8.720754,6.078747,11.383278,3.758684,22.33569,14.949232,12.4,32.034828,23.841642,12.135843,21.624125,8.279757,64.650002,37.674305,16.628717,17.285181,5.673171,17.736891,14.656502,15.542817,7.310981,26.129768,10.068704,7.83,19.138262,,15.67677,13.226915,1.553874,36.151932,19.874624,21.496241,17.1171,23.465363,21.91931,47.045689,24.258511,9.64945,15.010489,13.365898,46.287582,26.446007,8.560507,27.407339,11.083945,7.283991,69.731682,11.117776,11.384309,20.419298,15.593033,34.339729,8.697335
2023-01-11,12.081781,14.49482,19.072929,11.498635,37.388519,67.840332,12.006856,14.226767,10.154473,11.820411,23.839306,13.276849,21.639584,21.083075,42.949551,23.76,2.410748,5.879711,3.090109,1.904168,27.61792,5.841064,16.363779,10.805817,13.512078,8.929418,6.078747,11.554885,3.756201,22.937603,15.44457,12.66,32.718742,24.916248,12.520238,21.841658,8.345138,69.0,39.224823,16.864714,17.432323,5.718712,18.045059,14.345275,16.163904,7.362107,25.958424,10.522582,7.82,19.88209,,15.878123,13.33124,1.54844,38.957428,19.942165,21.729023,17.494755,23.725126,22.03503,48.310085,25.098597,9.761349,15.194155,13.456577,45.611511,26.411674,8.437904,27.71155,11.449925,7.23789,69.485771,11.555138,11.498993,20.236246,15.722637,35.299976,8.635019
2023-01-12,11.921144,14.264996,19.304586,11.796284,37.056179,68.355576,11.935441,14.135367,9.948792,11.544089,23.763075,13.350151,21.020515,21.2092,43.423439,23.91,2.337417,5.824337,3.096946,1.870166,27.397381,5.789975,16.636509,10.695129,13.338746,9.073323,6.108582,11.53037,3.753718,22.902199,15.563449,12.65,33.853401,25.089279,12.402566,21.923231,8.398636,65.25,39.294525,16.846558,17.587206,5.660158,17.791679,14.417656,16.489977,7.362107,27.329168,10.791204,7.59,19.532055,,15.964417,13.523406,1.559307,39.686256,19.790192,21.532053,17.626934,23.248892,22.715755,47.879837,24.386524,9.645953,15.31103,13.510983,46.54689,26.88756,8.553295,27.179184,11.432498,7.265551,69.850899,11.240236,11.544867,19.943367,15.718592,35.217659,8.528195
2023-01-13,11.735139,13.995543,19.265976,11.584798,36.365261,67.625641,11.747972,14.167163,9.986886,11.505709,23.700705,13.97322,20.447649,21.069798,42.756126,23.379999,2.227421,5.748827,3.131129,1.819161,27.185326,5.789975,16.119263,10.383824,13.307232,9.022959,6.235378,11.244357,3.676757,22.32979,15.603075,12.6,32.602158,24.661257,11.908345,22.045595,8.380803,63.75,38.632484,16.320105,17.424578,5.614616,17.702652,14.37423,15.635976,7.132042,29.385281,10.633736,7.19,19.173267,,15.9299,13.490466,1.559307,38.987377,19.646662,21.469381,17.343693,22.772657,22.443466,47.159843,23.922478,9.563779,15.541451,13.501916,46.704338,26.780104,8.38742,26.770405,10.970666,7.201009,69.910515,11.248983,11.292562,19.202009,15.443179,35.63834,8.243329
2023-01-16,11.160218,13.844967,19.362497,11.788451,35.700573,66.492126,11.560503,14.151263,9.76597,11.152629,23.478945,13.881592,19.606827,20.651587,42.640072,22.52,2.484078,5.693453,3.014908,1.768157,27.482204,5.772947,15.686657,10.363071,13.086627,8.699167,6.086206,11.129953,3.62214,22.524527,16.217291,12.37,31.739506,24.433584,11.673003,21.678507,8.214376,61.799999,37.534927,16.147646,17.323904,5.517028,17.510893,14.410417,15.317669,6.867892,32.983479,10.263225,6.99,18.823233,,15.532945,13.19946,1.521276,39.007347,19.562233,21.558912,17.277605,22.625454,22.300512,47.194962,23.026384,9.590005,15.708417,13.674203,46.87104,26.787779,8.459538,26.276062,10.761536,7.136467,68.740616,10.802873,11.300208,19.156248,15.455329,34.46777,8.270035
2023-01-17,11.718229,14.019321,19.362497,11.749286,36.347771,68.699074,11.614068,14.98182,9.834532,11.229386,23.825443,13.945731,20.577007,20.790989,42.84317,22.959999,2.392415,5.864609,3.103783,1.802159,27.736668,5.866608,16.250927,10.715884,13.220565,8.835879,6.257754,11.473167,3.681723,22.878595,16.207386,12.61,32.578842,24.424477,12.057396,21.991209,8.428352,62.25,37.709152,16.655951,17.447813,5.601604,17.873861,14.620317,15.480703,7.072394,32.469448,10.411427,6.97,19.637068,,16.626005,14.012074,1.543008,38.677879,19.75642,21.469381,17.532518,24.461126,22.722565,48.810574,23.114389,9.677425,15.948852,13.619798,47.43597,26.948969,8.495599,27.81612,11.083945,7.320872,68.651199,11.004061,11.659552,19.220318,15.811749,35.034771,8.16321
2023-01-18,11.650591,14.066867,19.700331,11.412474,36.470211,68.999626,11.676557,15.196415,9.941176,11.398253,24.019485,14.101498,20.992794,21.043245,44.535618,22.58,2.337417,5.889778,3.240513,1.853164,28.135326,5.858093,16.288544,10.446087,13.638139,8.63441,6.369633,11.76735,3.761166,23.03792,16.147945,12.96,32.586613,24.970888,12.080931,22.711788,8.672051,63.149998,38.745731,16.864714,17.765327,5.647147,18.195723,14.649263,16.031921,7.012748,30.499006,10.559634,7.14,19.610811,,16.413143,13.764997,1.570173,38.907509,20.237667,21.487289,17.81576,24.071478,22.97443,50.882751,23.77046,9.64945,16.032337,13.964373,46.176445,26.941294,8.401845,28.300951,11.258221,7.496057,69.552841,11.616369,11.674842,19.723703,16.200562,34.742134,8.234426
2023-01-19,11.532227,14.043095,19.478327,11.663125,36.470211,70.253387,11.578359,15.54215,9.986886,11.421277,24.282827,14.156475,20.373734,21.182646,45.580101,21.950001,2.291585,5.879711,3.220003,1.836162,28.05899,5.875123,16.420204,10.542936,13.716926,8.612824,6.399467,11.783694,3.736341,22.837286,16.217291,12.92,32.796444,24.943571,12.159377,22.772966,8.755265,65.549995,39.033188,16.873789,17.656906,5.653653,18.195723,14.533459,16.14838,7.046832,32.640789,11.106142,7.04,19.820835,,16.97118,14.215226,1.586473,40.455021,20.051924,21.720064,18.004583,25.560793,23.049313,49.969589,23.498434,9.675676,16.079086,14.181999,45.694862,27.309727,8.394634,28.186872,11.214652,7.440735,69.850899,11.931271,11.720716,19.833534,16.228907,34.668961,8.421371
2023-01-20,11.439223,13.789497,19.304586,11.584798,35.840511,69.909897,11.399818,15.923646,9.796441,11.260091,24.282827,14.211451,19.763903,21.262304,47.166172,21.459999,2.814066,5.723656,3.233677,1.844663,27.643364,5.883636,15.686657,9.899567,14.047834,8.706365,6.287588,11.701977,3.711514,22.518627,16.068691,12.44,31.863853,24.579294,11.767142,22.569031,8.65422,65.699997,38.676044,16.719484,17.610439,5.582087,17.873861,14.200523,15.954286,6.978664,32.726463,11.06909,7.01,19.453299,,17.16103,14.478775,1.575606,41.034092,19.731096,21.541008,17.334251,24.443806,22.892744,48.468132,23.34642,9.371454,16.299486,14.163864,43.657394,27.033405,8.372997,27.664019,10.996807,7.64358,70.037186,11.861293,11.560158,20.071501,15.985903,34.138546,8.385761
