date,ticker,return_daily,cumulative_return,log_return,ticker_clean
2021-04-12,ENGI11.SA,1.139782,76.562398,0.011333,ENGI11
2021-04-13,ENGI11.SA,0.161003,76.84667,0.001609,ENGI11
2021-04-14,ENGI11.SA,-1.194033,74.735062,-0.012012,ENGI11
2021-04-15,ENGI11.SA,-0.023226,74.694478,-0.000232,ENGI11
2021-04-16,ENGI11.SA,0.0,74.694478,0.0,ENGI11
2021-04-19,ENGI11.SA,1.906087,78.024307,0.018881,ENGI11
2021-04-20,ENGI11.SA,0.593046,79.080073,0.005913,ENGI11
2021-04-22,ENGI11.SA,-1.247153,76.84667,-0.01255,ENGI11
2021-04-23,ENGI11.SA,1.010328,78.633401,0.010053,ENGI11
2021-04-26,ENGI11.SA,-0.909291,77.009103,-0.009135,ENGI11
2021-04-27,ENGI11.SA,1.261757,79.242528,0.012539,ENGI11
2021-04-28,ENGI11.SA,1.336663,81.638397,0.013278,ENGI11
2021-04-29,ENGI11.SA,0.938959,83.343906,0.009346,ENGI11
2021-04-30,ENGI11.SA,-2.281293,79.161295,-0.023077,ENGI11
2021-05-03,ENGI11.SA,-0.997269,77.374575,-0.010023,ENGI11
2021-05-04,ENGI11.SA,-0.251824,76.927903,-0.002521,ENGI11
2021-05-05,ENGI11.SA,0.688541,78.146124,0.006862,ENGI11
2021-05-06,ENGI11.SA,-0.25074,77.699441,-0.002511,ENGI11
2021-05-07,ENGI11.SA,1.736744,80.785626,0.017218,ENGI11
2021-05-10,ENGI11.SA,-1.819399,77.496413,-0.018362,ENGI11
2021-05-11,ENGI11.SA,0.320288,78.064913,0.003198,ENGI11
2021-05-12,ENGI11.SA,-3.055879,72.623464,-0.031035,ENGI11
2021-05-13,ENGI11.SA,3.716756,79.039457,0.036493,ENGI11
2021-05-14,ENGI11.SA,2.630999,83.749983,0.02597,ENGI11
2021-05-17,ENGI11.SA,0.464081,84.602733,0.00463,ENGI11
2021-05-18,ENGI11.SA,-1.451813,81.922647,-0.014625,ENGI11
2021-05-19,ENGI11.SA,1.495527,84.643349,0.014845,ENGI11
2021-05-20,ENGI11.SA,0.989675,86.470719,0.009848,ENGI11
2021-05-21,ENGI11.SA,0.174218,86.795585,0.001741,ENGI11
2021-05-24,ENGI11.SA,1.717363,90.003543,0.017028,ENGI11
2021-05-25,ENGI11.SA,-0.085461,89.841164,-0.000855,ENGI11
2021-05-26,ENGI11.SA,-0.491992,88.90716,-0.004932,ENGI11
2021-05-27,ENGI11.SA,0.730875,90.287836,0.007282,ENGI11
2021-05-28,ENGI11.SA,0.768239,91.749701,0.007653,ENGI11
2021-05-31,ENGI11.SA,-1.482423,88.90716,-0.014935,ENGI11
2021-06-01,ENGI11.SA,2.171114,93.008549,0.021479,ENGI11
2021-06-02,ENGI11.SA,-0.273514,92.480645,-0.002739,ENGI11
2021-06-04,ENGI11.SA,-0.780611,90.978119,-0.007837,ENGI11
2021-06-07,ENGI11.SA,3.933683,98.490593,0.038583,ENGI11
2021-06-08,ENGI11.SA,0.450102,99.384002,0.004491,ENGI11
2021-06-09,ENGI11.SA,-1.670091,96.054107,-0.016842,ENGI11
2021-06-10,ENGI11.SA,1.139199,98.287554,0.011328,ENGI11
2021-06-11,ENGI11.SA,-1.126368,96.054107,-0.011328,ENGI11
2021-06-14,ENGI11.SA,1.760574,99.505786,0.017453,ENGI11
2021-06-15,ENGI11.SA,-0.488517,98.531165,-0.004897,ENGI11
2021-06-16,ENGI11.SA,-1.390869,95.769857,-0.014006,ENGI11
2021-06-17,ENGI11.SA,0.020747,95.810474,0.000207,ENGI11
2021-06-18,ENGI11.SA,-1.140583,93.577093,-0.011471,ENGI11
2021-06-21,ENGI11.SA,0.020971,93.617687,0.00021,ENGI11
2021-06-22,ENGI11.SA,0.94378,95.445013,0.009394,ENGI11
2021-06-23,ENGI11.SA,-1.080405,93.333416,-0.010863,ENGI11
2021-06-24,ENGI11.SA,0.18902,93.698855,0.001888,ENGI11
2021-06-25,ENGI11.SA,-2.096436,89.638082,-0.021187,ENGI11
2021-06-28,ENGI11.SA,0.0,89.638082,0.0,ENGI11
2021-06-29,ENGI11.SA,-0.021395,89.597509,-0.000214,ENGI11
2021-06-30,ENGI11.SA,-0.706792,88.25745,-0.007093,ENGI11
2021-07-01,ENGI11.SA,-1.811925,84.846366,-0.018285,ENGI11
2021-07-02,ENGI11.SA,0.307564,85.414887,0.003071,ENGI11
2021-07-05,ENGI11.SA,-0.131399,85.171254,-0.001315,ENGI11
2021-07-06,ENGI11.SA,0.087738,85.33372,0.000877,ENGI11
2021-07-07,ENGI11.SA,0.657306,86.55193,0.006552,ENGI11
2021-07-08,ENGI11.SA,-1.828479,83.140868,-0.018454,ENGI11
2021-07-12,ENGI11.SA,0.620845,84.277888,0.006189,ENGI11
2021-07-13,ENGI11.SA,-0.440735,83.465712,-0.004417,ENGI11
2021-07-14,ENGI11.SA,0.664034,84.683987,0.006618,ENGI11
2021-07-15,ENGI11.SA,-2.088842,80.826232,-0.02111,ENGI11
2021-07-16,ENGI11.SA,-0.471591,79.973471,-0.004727,ENGI11
2021-07-19,ENGI11.SA,-0.045118,79.892271,-0.000451,ENGI11
2021-07-20,ENGI11.SA,0.406317,80.623204,0.004055,ENGI11
2021-07-21,ENGI11.SA,0.0,80.623204,0.0,ENGI11
2021-07-22,ENGI11.SA,1.618684,83.546923,0.016057,ENGI11
2021-07-23,ENGI11.SA,-1.924764,80.014077,-0.019435,ENGI11
2021-07-26,ENGI11.SA,-0.744437,78.673985,-0.007472,ENGI11
2021-07-27,ENGI11.SA,0.568206,79.689222,0.005666,ENGI11
2021-07-28,ENGI11.SA,0.361587,80.338954,0.003609,ENGI11
2021-07-29,ENGI11.SA,-1.193427,78.18674,-0.012006,ENGI11
2021-07-30,ENGI11.SA,-3.099378,72.664059,-0.031484,ENGI11
2021-08-02,ENGI11.SA,1.975555,76.075132,0.019563,ENGI11
2021-08-03,ENGI11.SA,0.322879,76.643642,0.003224,ENGI11
2021-08-04,ENGI11.SA,-1.26438,74.410195,-0.012724,ENGI11
2021-08-05,ENGI11.SA,-1.722941,71.405211,-0.01738,ENGI11
2021-08-06,ENGI11.SA,0.213246,71.770726,0.00213,ENGI11
2021-08-09,ENGI11.SA,0.378237,72.420426,0.003775,ENGI11
2021-08-10,ENGI11.SA,-2.001871,68.968791,-0.020222,ENGI11
2021-08-11,ENGI11.SA,-0.168233,68.68453,-0.001684,ENGI11
2021-08-12,ENGI11.SA,-0.938868,67.100805,-0.009433,ENGI11
2021-08-13,ENGI11.SA,5.346287,76.034494,0.052083,ENGI11
2021-08-16,ENGI11.SA,0.668987,77.212142,0.006668,ENGI11
2021-08-17,ENGI11.SA,-0.641609,76.075132,-0.006437,ENGI11
2021-08-18,ENGI11.SA,-0.889738,74.508525,-0.008937,ENGI11
2021-08-19,ENGI11.SA,3.071125,79.867899,0.030249,ENGI11
2021-08-20,ENGI11.SA,1.421029,82.423874,0.01411,ENGI11
2021-08-23,ENGI11.SA,-0.858755,80.8573,-0.008625,ENGI11
2021-08-24,ENGI11.SA,2.689783,85.721969,0.026542,ENGI11
2021-08-25,ENGI11.SA,0.288562,86.257892,0.002881,ENGI11
2021-08-26,ENGI11.SA,-2.279772,82.011636,-0.023062,ENGI11
2021-08-27,ENGI11.SA,0.860712,83.578232,0.00857,ENGI11
2021-08-30,ENGI11.SA,0.0,83.578232,0.0,ENGI11
2021-08-31,ENGI11.SA,-0.359324,82.918591,-0.0036,ENGI11
2021-09-01,ENGI11.SA,1.915711,86.422783,0.018976,ENGI11
2021-09-02,ENGI11.SA,-1.857586,82.95982,-0.018751,ENGI11
2021-09-03,ENGI11.SA,-1.284374,80.609931,-0.012927,ENGI11
2021-09-06,ENGI11.SA,0.981528,82.382668,0.009767,ENGI11
2021-09-08,ENGI11.SA,-2.735109,77.394304,-0.027732,ENGI11
2021-09-09,ENGI11.SA,2.858496,82.465114,0.028184,ENGI11
2021-09-10,ENGI11.SA,-2.48532,77.930271,-0.025167,ENGI11
2021-09-13,ENGI11.SA,0.671934,79.125846,0.006697,ENGI11
2021-09-14,ENGI11.SA,0.0,79.125846,0.0,ENGI11
2021-09-15,ENGI11.SA,-0.920599,77.476815,-0.009249,ENGI11
2021-09-16,ENGI11.SA,0.394883,78.17764,0.003941,ENGI11
2021-09-17,ENGI11.SA,0.694122,79.414411,0.006917,ENGI11
2021-09-20,ENGI11.SA,-2.11397,75.621643,-0.021366,ENGI11
2021-09-21,ENGI11.SA,2.183112,79.455661,0.021596,ENGI11
2021-09-22,ENGI11.SA,0.45942,80.280116,0.004584,ENGI11
2021-09-23,ENGI11.SA,0.297285,80.816061,0.002968,ENGI11
2021-09-24,ENGI11.SA,-0.934771,79.125846,-0.009392,ENGI11
2021-09-27,ENGI11.SA,-1.219811,76.940848,-0.012273,ENGI11
2021-09-28,ENGI11.SA,-1.211556,74.797112,-0.01219,ENGI11
2021-09-29,ENGI11.SA,3.396238,80.733637,0.033398,ENGI11
2021-09-30,ENGI11.SA,0.433372,81.516886,0.004324,ENGI11
2021-10-01,ENGI11.SA,0.885765,83.1247,0.008819,ENGI11
2021-10-04,ENGI11.SA,-0.69786,81.846745,-0.007003,ENGI11
2021-10-05,ENGI11.SA,-0.521443,80.898517,-0.005228,ENGI11
2021-10-06,ENGI11.SA,-2.210557,76.899653,-0.022354,ENGI11
2021-10-07,ENGI11.SA,0.932166,78.548651,0.009278,ENGI11
2021-10-08,ENGI11.SA,2.793822,83.536982,0.027555,ENGI11
2021-10-11,ENGI11.SA,1.594778,86.463989,0.015822,ENGI11
2021-10-13,ENGI11.SA,1.702443,89.638432,0.016881,ENGI11
2021-10-14,ENGI11.SA,0.32606,90.256768,0.003255,ENGI11
2021-10-15,ENGI11.SA,-0.541699,89.226149,-0.005432,ENGI11
2021-10-18,ENGI11.SA,0.326794,89.844529,0.003263,ENGI11
2021-10-19,ENGI11.SA,-4.212807,81.846745,-0.043041,ENGI11
2021-10-20,ENGI11.SA,0.317371,82.423874,0.003169,ENGI11
2021-10-21,ENGI11.SA,-2.779661,77.353109,-0.02819,ENGI11
2021-10-22,ENGI11.SA,-3.417,71.292953,-0.034767,ENGI11
2021-10-25,ENGI11.SA,1.732848,74.261199,0.01718,ENGI11
2021-10-26,ENGI11.SA,-4.37664,66.634415,-0.044753,ENGI11
2021-10-27,ENGI11.SA,1.484418,69.107966,0.014735,ENGI11
2021-10-28,ENGI11.SA,-4.241838,61.934681,-0.043344,ENGI11
2021-10-29,ENGI11.SA,0.534635,62.800441,0.005332,ENGI11
2021-11-01,ENGI11.SA,2.07648,66.180959,0.020552,ENGI11
2021-11-03,ENGI11.SA,2.356733,70.0974,0.023294,ENGI11
2021-11-04,ENGI11.SA,-3.029565,64.944188,-0.030764,ENGI11
2021-11-05,ENGI11.SA,1.524598,67.458924,0.015131,ENGI11
2021-11-08,ENGI11.SA,-0.738545,66.222165,-0.007413,ENGI11
2021-11-09,ENGI11.SA,1.41369,68.572032,0.014038,ENGI11
2021-11-10,ENGI11.SA,2.176586,72.241147,0.021532,ENGI11
2021-11-11,ENGI11.SA,2.369526,76.322447,0.023419,ENGI11
2021-11-12,ENGI11.SA,2.197805,80.19767,0.02174,ENGI11
2021-11-16,ENGI11.SA,-0.869364,78.631096,-0.008732,ENGI11
2021-11-17,ENGI11.SA,-3.046377,73.18932,-0.030937,ENGI11
2021-11-18,ENGI11.SA,0.785549,74.549808,0.007825,ENGI11
2021-11-19,ENGI11.SA,1.535152,77.229413,0.015235,ENGI11
2021-11-22,ENGI11.SA,-0.302377,76.693512,-0.003028,ENGI11
2021-11-23,ENGI11.SA,1.959876,80.156486,0.019409,ENGI11
2021-11-24,ENGI11.SA,1.53317,82.918591,0.015215,ENGI11
2021-11-25,ENGI11.SA,1.532582,85.721969,0.01521,ENGI11
2021-11-26,ENGI11.SA,-1.864607,82.258983,-0.018822,ENGI11
2021-11-29,ENGI11.SA,2.827411,87.412195,0.027882,ENGI11
2021-11-30,ENGI11.SA,-0.153968,87.123641,-0.001541,ENGI11
2021-12-01,ENGI11.SA,-0.242359,86.67013,-0.002427,ENGI11
2021-12-02,ENGI11.SA,1.545924,89.55591,0.015341,ENGI11
2021-12-03,ENGI11.SA,0.326249,90.174333,0.003257,ENGI11
2021-12-06,ENGI11.SA,0.21678,90.586593,0.002165,ENGI11
2021-12-07,ENGI11.SA,-1.406018,87.906912,-0.01416,ENGI11
2021-12-08,ENGI11.SA,0.394899,88.648954,0.003941,ENGI11
2021-12-09,ENGI11.SA,0.305963,89.226149,0.003055,ENGI11
2021-12-10,ENGI11.SA,1.111109,91.328658,0.01105,ENGI11
2021-12-13,ENGI11.SA,-0.237021,90.875169,-0.002373,ENGI11
2021-12-14,ENGI11.SA,-0.734351,89.473475,-0.007371,ENGI11
2021-12-15,ENGI11.SA,0.28286,90.00942,0.002825,ENGI11
2021-12-16,ENGI11.SA,-1.757434,86.67013,-0.017731,ENGI11
2021-12-17,ENGI11.SA,0.70671,87.989346,0.007042,ENGI11
2021-12-20,ENGI11.SA,-2.34647,83.578232,-0.023744,ENGI11
2021-12-21,ENGI11.SA,-0.943188,81.846745,-0.009477,ENGI11
2021-12-22,ENGI11.SA,0.634761,83.001037,0.006328,ENGI11
2021-12-23,ENGI11.SA,-0.563182,81.970408,-0.005648,ENGI11
2021-12-27,ENGI11.SA,0.63433,83.1247,0.006323,ENGI11
2021-12-28,ENGI11.SA,0.56282,84.155362,0.005612,ENGI11
2021-12-29,ENGI11.SA,-2.104335,80.280116,-0.021268,ENGI11
2021-12-30,ENGI11.SA,0.914717,81.929169,0.009106,ENGI11
2022-01-03,ENGI11.SA,-3.672779,75.247312,-0.037419,ENGI11
2022-01-04,ENGI11.SA,-1.213184,73.12124,-0.012206,ENGI11
2022-01-05,ENGI11.SA,-0.225539,72.730784,-0.002258,ENGI11
2022-01-06,ENGI11.SA,-0.954556,71.081972,-0.009591,ENGI11
2022-01-07,ENGI11.SA,0.152177,71.34232,0.001521,ENGI11
2022-01-10,ENGI11.SA,-0.835657,69.910485,-0.008392,ENGI11
2022-01-11,ENGI11.SA,1.506628,72.470404,0.014954,ENGI11
2022-01-12,ENGI11.SA,3.597491,78.675012,0.035343,ENGI11
2022-01-13,ENGI11.SA,-0.728513,77.37334,-0.007312,ENGI11
2022-01-14,ENGI11.SA,0.73386,78.675012,0.007312,ENGI11
2022-01-17,ENGI11.SA,-0.607101,77.590275,-0.00609,ENGI11
2022-01-18,ENGI11.SA,1.246045,79.803129,0.012383,ENGI11
2022-01-19,ENGI11.SA,-0.748081,78.458056,-0.007509,ENGI11
2022-01-20,ENGI11.SA,-1.28859,76.158462,-0.01297,ENGI11
2022-01-21,ENGI11.SA,0.960602,77.850644,0.00956,ENGI11
2022-01-24,ENGI11.SA,0.561101,78.848566,0.005595,ENGI11
2022-01-25,ENGI11.SA,1.552665,81.625485,0.015407,ENGI11
2022-01-26,ENGI11.SA,1.361668,84.098621,0.013525,ENGI11
2022-01-27,ENGI11.SA,0.329974,84.706098,0.003294,ENGI11
2022-01-28,ENGI11.SA,1.057059,86.658551,0.010515,ENGI11
2022-01-31,ENGI11.SA,1.231996,88.958177,0.012245,ENGI11
2022-02-01,ENGI11.SA,0.734783,90.346609,0.007321,ENGI11
2022-02-02,ENGI11.SA,-1.002962,88.437504,-0.01008,ENGI11
2022-02-03,ENGI11.SA,0.851936,90.04287,0.008483,ENGI11
2022-02-04,ENGI11.SA,-0.936068,88.263939,-0.009405,ENGI11
2022-02-07,ENGI11.SA,0.161313,88.567634,0.001612,ENGI11
2022-02-08,ENGI11.SA,-0.805314,87.049072,-0.008086,ENGI11
2022-02-09,ENGI11.SA,-0.951074,85.270097,-0.009556,ENGI11
2022-02-10,ENGI11.SA,0.866524,86.875507,0.008628,ENGI11
2022-02-11,ENGI11.SA,-0.78941,85.400292,-0.007925,ENGI11
2022-02-14,ENGI11.SA,1.591383,88.350721,0.015789,ENGI11
2022-02-15,ENGI11.SA,-0.875389,86.70192,-0.008792,ENGI11
2022-02-16,ENGI11.SA,1.069035,88.697829,0.010634,ENGI11
2022-02-17,ENGI11.SA,-1.218659,86.398247,-0.012261,ENGI11
2022-02-18,ENGI11.SA,1.606142,89.392067,0.015934,ENGI11
2022-02-21,ENGI11.SA,-0.320763,88.784568,-0.003213,ENGI11
2022-02-22,ENGI11.SA,1.241106,91.127585,0.012335,ENGI11
2022-02-23,ENGI11.SA,0.113502,91.34452,0.001134,ENGI11
2022-02-24,ENGI11.SA,-1.496592,88.480873,-0.015079,ENGI11
2022-02-25,ENGI11.SA,-2.186909,84.358968,-0.022112,ENGI11
2022-03-02,ENGI11.SA,0.423617,85.139945,0.004227,ENGI11
2022-03-03,ENGI11.SA,0.445267,85.964313,0.004443,ENGI11
2022-03-04,ENGI11.SA,-2.916461,80.540736,-0.029598,ENGI11
2022-03-07,ENGI11.SA,-0.841143,79.022131,-0.008447,ENGI11
2022-03-08,ENGI11.SA,0.412014,79.759727,0.004112,ENGI11
2022-03-09,ENGI11.SA,4.851557,88.480873,0.047375,ENGI11
2022-03-10,ENGI11.SA,-1.19704,86.224682,-0.012043,ENGI11
2022-03-11,ENGI11.SA,-1.374658,83.66473,-0.013842,ENGI11
2022-03-14,ENGI11.SA,0.874074,85.270097,0.008703,ENGI11
2022-03-15,ENGI11.SA,0.374705,85.964313,0.00374,ENGI11
2022-03-16,ENGI11.SA,1.283262,88.350721,0.012751,ENGI11
2022-03-17,ENGI11.SA,1.95808,92.038779,0.019392,ENGI11
2022-03-18,ENGI11.SA,2.191571,96.247445,0.021679,ENGI11
2022-03-21,ENGI11.SA,1.149689,98.50368,0.011431,ENGI11
2022-03-22,ENGI11.SA,1.879777,102.235107,0.018623,ENGI11
2022-03-23,ENGI11.SA,0.772367,103.797104,0.007694,ENGI11
2022-03-24,ENGI11.SA,1.490322,106.834338,0.014793,ENGI11
2022-03-25,ENGI11.SA,-0.503458,105.793014,-0.005047,ENGI11
2022-03-28,ENGI11.SA,-0.063255,105.66284,-0.000633,ENGI11
2022-03-29,ENGI11.SA,3.417723,112.691826,0.033606,ENGI11
2022-03-30,ENGI11.SA,-1.081201,110.3922,-0.010871,ENGI11
2022-03-31,ENGI11.SA,0.659936,111.780654,0.006578,ENGI11
2022-04-01,ENGI11.SA,3.093617,118.332337,0.030467,ENGI11
2022-04-04,ENGI11.SA,-1.21223,115.685646,-0.012196,ENGI11
2022-04-05,ENGI11.SA,-1.428284,112.605044,-0.014386,ENGI11
2022-04-06,ENGI11.SA,-0.612238,111.303394,-0.006141,ENGI11
2022-04-07,ENGI11.SA,-1.35524,108.439726,-0.013645,ENGI11
2022-04-08,ENGI11.SA,-0.104075,108.222791,-0.001041,ENGI11
2022-04-11,ENGI11.SA,-0.812663,106.530643,-0.00816,ENGI11
2022-04-12,ENGI11.SA,-0.210106,106.096708,-0.002103,ENGI11
2022-04-13,ENGI11.SA,0.484227,107.094685,0.004831,ENGI11
2022-04-14,ENGI11.SA,-1.068518,104.881841,-0.010743,ENGI11
2022-04-18,ENGI11.SA,1.122405,107.181446,0.011162,ENGI11
2022-04-19,ENGI11.SA,-0.586378,105.966578,-0.005881,ENGI11
2022-04-20,ENGI11.SA,0.631982,107.26825,0.0063,ENGI11
2022-04-22,ENGI11.SA,-0.753611,105.706253,-0.007565,ENGI11
2022-04-25,ENGI11.SA,1.455386,108.700073,0.014449,ENGI11
2022-04-26,ENGI11.SA,0.686057,110.131875,0.006837,ENGI11
2022-04-27,ENGI11.SA,0.660754,111.520328,0.006586,ENGI11
2022-04-28,ENGI11.SA,-1.579494,108.179378,-0.015921,ENGI11
2022-04-29,ENGI11.SA,-0.708627,106.704164,-0.007111,ENGI11
2022-05-02,ENGI11.SA,-0.503775,105.66284,-0.00505,ENGI11
2022-05-03,ENGI11.SA,-0.843876,103.9273,-0.008475,ENGI11
2022-05-04,ENGI11.SA,0.595757,105.142211,0.00594,ENGI11
2022-05-05,ENGI11.SA,-2.051627,100.933458,-0.02073,ENGI11
2022-05-06,ENGI11.SA,-0.23751,100.45622,-0.002378,ENGI11
2022-05-09,ENGI11.SA,0.606029,101.671043,0.006042,ENGI11
2022-05-10,ENGI11.SA,-1.46298,98.720636,-0.014738,ENGI11
2022-05-11,ENGI11.SA,-2.641938,93.470559,-0.026775,ENGI11
2022-05-12,ENGI11.SA,0.919507,95.249534,0.009153,ENGI11
2022-05-13,ENGI11.SA,0.266671,95.770207,0.002663,ENGI11
2022-05-16,ENGI11.SA,-0.421112,94.945795,-0.00422,ENGI11
2022-05-17,ENGI11.SA,-0.356107,94.251579,-0.003567,ENGI11
2022-05-18,ENGI11.SA,-2.389982,89.609002,-0.02419,ENGI11
2022-05-19,ENGI11.SA,0.434796,90.433413,0.004339,ENGI11
2022-05-20,ENGI11.SA,2.597388,95.379708,0.025642,ENGI11
2022-05-23,ENGI11.SA,-0.31091,94.772252,-0.003114,ENGI11
2022-05-24,ENGI11.SA,2.85143,100.326046,0.028115,ENGI11
2022-05-25,ENGI11.SA,0.129951,100.586372,0.001299,ENGI11
2022-05-26,ENGI11.SA,-2.87694,94.815622,-0.029191,ENGI11
2022-05-27,ENGI11.SA,-2.583497,89.782566,-0.026175,ENGI11
2022-05-30,ENGI11.SA,0.0,89.782566,0.0,ENGI11
2022-05-31,ENGI11.SA,1.143102,91.951975,0.011366,ENGI11
2022-06-01,ENGI11.SA,-0.519887,90.954042,-0.005212,ENGI11
2022-06-02,ENGI11.SA,0.43171,91.77841,0.004308,ENGI11
2022-06-03,ENGI11.SA,-0.113106,91.561498,-0.001132,ENGI11
2022-06-06,ENGI11.SA,-0.430364,90.737086,-0.004313,ENGI11
2022-06-07,ENGI11.SA,0.068259,90.867282,0.000682,ENGI11
2022-06-08,ENGI11.SA,-0.727445,89.478828,-0.007301,ENGI11
2022-06-09,ENGI11.SA,-1.534228,86.57179,-0.015461,ENGI11
2022-06-10,ENGI11.SA,-1.302329,84.142012,-0.013109,ENGI11
2022-06-13,ENGI11.SA,-1.107449,82.102733,-0.011136,ENGI11
2022-06-14,ENGI11.SA,0.381216,82.796939,0.003805,ENGI11
2022-06-15,ENGI11.SA,2.302414,87.005681,0.022763,ENGI11
2022-06-17,ENGI11.SA,3.457049,93.470559,0.033986,ENGI11
2022-06-20,ENGI11.SA,-1.098896,91.34452,-0.01105,ENGI11
2022-06-21,ENGI11.SA,-1.383207,88.697829,-0.013929,ENGI11
2022-06-22,ENGI11.SA,-1.149685,86.528399,-0.011563,ENGI11
2022-06-23,ENGI11.SA,-2.349393,82.146114,-0.023774,ENGI11
2022-06-24,ENGI11.SA,-2.92997,76.809287,-0.029738,ENGI11
2022-06-27,ENGI11.SA,1.325173,79.152315,0.013165,ENGI11
2022-06-28,ENGI11.SA,0.484376,80.020085,0.004832,ENGI11
2022-06-29,ENGI11.SA,-2.000504,76.418777,-0.020208,ENGI11
2022-06-30,ENGI11.SA,-0.762407,75.073747,-0.007653,ENGI11
2022-07-01,ENGI11.SA,-0.743493,73.772087,-0.007463,ENGI11
2022-07-04,ENGI11.SA,-1.722837,70.778277,-0.017379,ENGI11
2022-07-05,ENGI11.SA,-1.041687,68.999302,-0.010472,ENGI11
2022-07-06,ENGI11.SA,-0.333741,68.435282,-0.003343,ENGI11
2022-07-07,ENGI11.SA,1.056138,70.214191,0.010506,ENGI11
2022-07-08,ENGI11.SA,0.688256,71.3857,0.006859,ENGI11
2022-07-11,ENGI11.SA,0.126577,71.602634,0.001265,ENGI11
2022-07-12,ENGI11.SA,1.137807,73.555141,0.011314,ENGI11
2022-07-13,ENGI11.SA,-1.725003,70.56131,-0.017401,ENGI11
2022-07-14,ENGI11.SA,2.543891,74.900204,0.025121,ENGI11
2022-07-15,ENGI11.SA,0.396915,75.594409,0.003961,ENGI11
2022-07-18,ENGI11.SA,-1.655547,72.68736,-0.016694,ENGI11
2022-07-19,ENGI11.SA,-0.075381,72.557187,-0.000754,ENGI11
2022-07-20,ENGI11.SA,0.100603,72.730784,0.001006,ENGI11
2022-07-21,ENGI11.SA,1.155465,74.726628,0.011488,ENGI11
2022-07-22,ENGI11.SA,0.943634,76.375408,0.009392,ENGI11
2022-07-25,ENGI11.SA,3.345618,82.276255,0.032909,ENGI11
2022-07-26,ENGI11.SA,-1.285397,79.933281,-0.012937,ENGI11
2022-07-27,ENGI11.SA,1.808529,83.187427,0.017924,ENGI11
2022-07-28,ENGI11.SA,2.273813,87.352767,0.022483,ENGI11
2022-07-29,ENGI11.SA,1.99167,91.084216,0.019721,ENGI11
2022-08-01,ENGI11.SA,-0.658495,89.825936,-0.006607,ENGI11
2022-08-02,ENGI11.SA,-2.057155,85.920922,-0.020786,ENGI11
2022-08-03,ENGI11.SA,0.116704,86.1379,0.001166,ENGI11
2022-08-04,ENGI11.SA,2.587406,90.954042,0.025545,ENGI11
2022-08-05,ENGI11.SA,1.47694,93.774319,0.014661,ENGI11
2022-08-08,ENGI11.SA,4.18718,101.887999,0.041019,ENGI11
2022-08-09,ENGI11.SA,-1.031575,99.805373,-0.010369,ENGI11
2022-08-10,ENGI11.SA,-1.845825,96.117315,-0.018631,ENGI11
2022-08-11,ENGI11.SA,-1.216827,93.730906,-0.012243,ENGI11
2022-08-12,ENGI11.SA,2.46361,98.50368,0.024338,ENGI11
2022-08-15,ENGI11.SA,2.098358,102.668998,0.020766,ENGI11
2022-08-16,ENGI11.SA,0.449597,103.580192,0.004486,ENGI11
2022-08-17,ENGI11.SA,1.193513,106.009948,0.011864,ENGI11
2022-08-18,ENGI11.SA,-0.505473,104.968624,-0.005068,ENGI11
2022-08-19,ENGI11.SA,-0.402203,104.144234,-0.00403,ENGI11
2022-08-22,ENGI11.SA,-1.126471,101.844608,-0.011329,ENGI11
2022-08-23,ENGI11.SA,-1.182278,99.458243,-0.011893,ENGI11
2022-08-24,ENGI11.SA,-1.762994,95.941805,-0.017787,ENGI11
2022-08-25,ENGI11.SA,-2.771487,90.511303,-0.028106,ENGI11
2022-08-26,ENGI11.SA,-0.724262,89.131501,-0.007269,ENGI11
2022-08-29,ENGI11.SA,2.188743,93.271104,0.021651,ENGI11
2022-08-30,ENGI11.SA,-0.483657,92.336335,-0.004848,ENGI11
2022-08-31,ENGI11.SA,-2.129122,88.24126,-0.021521,ENGI11
2022-09-01,ENGI11.SA,2.979423,93.849763,0.029359,ENGI11
2022-09-02,ENGI11.SA,0.252569,94.339367,0.002523,ENGI11
2022-09-05,ENGI11.SA,1.23683,96.743014,0.012292,ENGI11
2022-09-06,ENGI11.SA,-1.357457,94.072312,-0.013668,ENGI11
2022-09-08,ENGI11.SA,-0.48166,93.137543,-0.004828,ENGI11
2022-09-09,ENGI11.SA,1.313656,95.674707,0.013051,ENGI11
2022-09-12,ENGI11.SA,1.364879,98.345431,0.013556,ENGI11
2022-09-13,ENGI11.SA,-1.099624,96.164377,-0.011057,ENGI11
2022-09-14,ENGI11.SA,1.429558,98.968661,0.014194,ENGI11
2022-09-15,ENGI11.SA,-0.536933,97.900332,-0.005384,ENGI11
2022-09-16,ENGI11.SA,-1.012153,95.897278,-0.010173,ENGI11
2022-09-19,ENGI11.SA,1.363329,98.568002,0.013541,ENGI11
2022-09-20,ENGI11.SA,0.806997,100.170441,0.008038,ENGI11
2022-09-21,ENGI11.SA,0.200115,100.571012,0.001999,ENGI11
2022-09-22,ENGI11.SA,1.597888,103.775911,0.015853,ENGI11
2022-09-23,ENGI11.SA,-0.34949,103.063736,-0.003501,ENGI11
2022-09-26,ENGI11.SA,-2.279714,98.434464,-0.023061,ENGI11
2022-09-27,ENGI11.SA,-3.409589,91.668665,-0.034691,ENGI11
2022-09-28,ENGI11.SA,-2.972596,85.97113,-0.030177,ENGI11
